Release,Class,NSmells
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoDetach.java,8
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Broker.java,104
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerFactory.java,16
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,480
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ClearFieldManager.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ConnectionRetainModes.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingExtent.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,18
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingSeq.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingStoreManager.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,87
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachState.java,8
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,61
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,54
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java,41
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java,56
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationHintHandler.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,98
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,121
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinalizingBrokerImpl.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderCache.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderQuery.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InMemorySavepointManager.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/InverseManager.java,50
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LocalManagedRuntime.java,15
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockLevels.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/LockManager.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ManagedCache.java,42
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java,30
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MixedLockLevels.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ObjectIdStateManager.java,27
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpCallbacks.java,15
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPASavepoint.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OpenJPAStateManager.java,72
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/OrderingMergedResultObjectProvider.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCData.java,12
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCDataImpl.java,23
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCResultObjectProvider.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCState.java,24
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedFlushedState.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransState.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQuery.java,8
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PreparedQueryCache.java,14
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Query.java,26
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryContext.java,43
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryFlushModes.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryHints.java,14
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryImpl.java,179
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryLanguages.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryOperations.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/QueryStatistics.java,31
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ROPStoreManager.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/RestoreState.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ResultPacker.java,30
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SaveFieldManager.java,16
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointFieldManager.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SavepointManager.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Seq.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/SingleFieldManager.java,111
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,294
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreContext.java,62
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreManager.java,38
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StoreQuery.java,47
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TCleanState.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TDirtyState.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransferFieldManager.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDHexSeq.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDStringSeq.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDType4HexSeq.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/UUIDType4StringSeq.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,40
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionLockManager.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Abs.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,29
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionVisitor.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Aggregate.java,8
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateListener.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AggregateVal.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/All.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Any.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Args.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Arguments.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Avg.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableAndExpression.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindVariableExpression.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BoundVariable.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CandidatePath.java,27
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Cast.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Coalesce.java,7
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Constant.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Expression.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java,78
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Extension.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GeneralCase.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InMemoryExpressionFactory.java,53
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IndexOf.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/IsEmptyExpression.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanEqualExpression.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/LessThanExpression.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Literal.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MatchesExpression.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/MathVal.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Max.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Null.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NullIf.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Parameter.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Path.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Resolver.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SimpleCase.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sqrt.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StartsWithExpression.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringContains.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringLength.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/SubQ.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subquery.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Substring.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Sum.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/This.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToLowerCase.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ToUpperCase.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Trim.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Type.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnaryMathVal.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Value.java,12
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/WildcardMatch.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,170
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLParser.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractCFMetaDataFactory.java,127
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataDefaults.java,32
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AccessCode.java,20
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,244
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,41
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java,44
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,177
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryRelatedFieldOrder.java,14
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java,22
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceComparator.java,16
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceOrderedMetaDataList.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InterfaceImplGenerator.java,14
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/JavaTypes.java,81
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/LifecycleMetaData.java,17
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataContext.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataDefaults.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataFactory.java,23
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataInheritanceComparator.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataModes.java,14
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataRepository.java,198
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataTool.java,28
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NonPersistentMetaData.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/NoneMetaDataFactory.java,12
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/Order.java,4
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ProxySetupStateManager.java,7
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/QueryMetaData.java,8
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java,16
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/UpdateStrategies.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaData.java,45
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueMetaDataImpl.java,47
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ValueStrategies.java,8
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLClassMetaData.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLFieldMetaData.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/meta/XMLMetaData.java,21
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractChangeTracker.java,19
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyCollection.java,35
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractLRSProxyMap.java,54
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ApplicationIds.java,71
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ArrayStateImage.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/BigDecimalId.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/BigIntegerId.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ByteId.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/CacheMap.java,47
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ChangeTracker.java,8
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/CharId.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolver.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolverImpl.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTracker.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/CollectionChangeTrackerImpl.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/DateId.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/DoubleId.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ExceptionInfo.java,14
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/Exceptions.java,26
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/FloatId.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneralException.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneratedClasses.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,9
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ImplHelper.java,23
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/IntId.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/LockException.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTracker.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTrackerImpl.java,14
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/MultiLoaderClassResolver.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAException.java,10
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/OpenJPAId.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxies.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/Proxy.java,5
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyBean.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCalendar.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollection.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyCollections.java,40
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyDate.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManager.java,11
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java,125
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMap.java,3
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyMaps.java,20
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/QueryException.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/RuntimeExceptionTranslator.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/Serialization.java,12
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/ShortId.java,2
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,6
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/StringId.java,1
2.0.0-M2,openjpa-kernel/src/main/java/org/apache/openjpa/util/UserException.java,1
